TICID,Tmag,RA,Dec,Nsector
373432787,12.94,81.036,-70.6348,28
373523595,8.52,80.9151,-69.503,32
373524217,10.61,80.828,-69.427,22
373531782,12.38,80.811,-67.4345,20
373594903,9.65,80.9897,-66.3885,19
373598109,10.85,81.1989,-66.3993,22
373598194,12.44,81.0573,-66.4247,19
373604254,8.08,81.1833,-67.8974,19
373682056,11.14,81.284,-69.8954,20
373685196,10.49,81.2341,-70.2696,23
373765872,11.68,81.5493,-71.5613,19
373768576,10.02,81.5668,-70.7236,32
373777400,8.65,81.4098,-69.5951,32
373843125,9.23,81.611,-67.8244,23
373843852,10.77,81.5634,-67.5,31
373843860,11.47,81.5862,-67.4988,31
373843872,12.85,81.5361,-67.496,21
373844388,16.88,81.4526,-67.2706,19
373844472,11.06,81.5165,-67.2327,19
373845622,12.42,81.5625,-66.6673,17
373846934,8.96,81.3606,-66.1027,19
373915220,11.45,81.7526,-67.9944,19
373916957,6.3,81.749,-68.6227,30
373917936,13.05,81.6682,-68.854,22
373918302,12.75,81.8519,-68.9279,22
373919576,13.19,81.7914,-69.1323,22
373982378,15.69,81.7468,-70.4373,23
373985178,13.87,81.7086,-71.1254,31
373985424,8.44,81.8748,-71.217,23
373985596,10.37,81.7116,-71.2742,13
374829238,11.47,88.3372,-65.6334,21
374857047,10.71,88.2955,-64.2285,20
374858533,6.76,88.3114,-61.8394,23
374858839,10.57,88.3928,-61.1469,21
374858885,10.28,88.3622,-61.0102,24
374858999,8.45,88.4478,-60.7129,24
374859230,8.39,88.4688,-60.0881,33
374859347,6.25,88.517,-60.0239,34
374859540,10.73,88.6517,-60.4661,13
374859582,12.43,88.6889,-60.5648,13
374859785,11.65,88.6561,-60.9771,25
374860204,10.77,88.5857,-61.9082,22
374860864,3.8,88.5267,-63.0867,29
374861595,14.08,88.5897,-64.1298,16
374861869,6.23,88.5497,-64.4818,17
374862339,10.81,88.6963,-65.0532,22
374862395,9.28,88.7103,-65.1232,18
374907509,10.32,88.4948,-65.4169,15
374910243,9.49,88.947,-63.0865,20
374911329,10.38,88.8406,-60.8121,13
374911449,8.4,88.8892,-60.5532,32
374911813,11.1,89.0621,-60.2056,13
374911869,10.38,89.1729,-60.3573,25
374911986,8.2,89.1033,-60.5826,34
374912335,10.88,89.1236,-61.4224,23
374912345,7.74,89.0304,-61.4469,34
374912514,12.95,89.0307,-61.8779,25
374942490,8.87,89.3436,-65.2886,18
374944622,13.54,89.2815,-62.0612,33
374945276,10.79,89.3325,-60.5341,25
374996363,9.27,99.3284,-63.8667,32
374997123,10.3,99.2248,-63.0794,31
374997695,9.44,99.2176,-62.5401,28
375032207,8.79,99.2288,-62.3507,21
375033759,9.07,99.5138,-60.1181,24
375033848,10.34,99.4716,-60.2835,24
375034285,11.39,99.5071,-61.0533,19
375034482,10.27,99.5511,-61.4016,21
375034551,13.04,99.4155,-61.5122,19
375034557,6.48,99.501,-61.533,30
375034743,10.02,99.5166,-61.872,23
375034833,13.0,99.4746,-62.0493,32
375034849,11.49,99.4214,-62.068,13
375035002,11.49,99.423,-62.3354,19
375035131,13.46,99.6473,-62.5604,32
375035828,10.43,99.5007,-63.926,17
375037245,12.55,99.8586,-65.1409,20
375037368,10.71,99.7976,-64.9135,20
375038081,9.31,99.6522,-63.5498,22
375038128,8.25,99.7238,-63.4645,25
375055723,9.61,99.8157,-62.7932,31
375055782,10.98,99.715,-62.69,13
375056177,11.33,99.7109,-61.9136,13
375056762,9.68,99.8522,-60.8686,22
375056781,8.85,99.7371,-60.8406,25
375057127,7.12,99.6602,-60.183,21
375058105,8.46,99.9581,-61.4777,30
375058244,12.33,99.9484,-61.7352,16
375058335,12.09,99.9284,-61.8921,23
375059160,13.56,99.9318,-63.0183,24
375059587,9.82,100.1043,-63.339,34
375059949,10.49,100.04,-63.6451,21
375060694,11.14,99.9908,-64.2086,24
375061989,8.29,99.9234,-65.2743,27
375062809,8.31,100.037,-65.9367,30
375063320,7.42,100.3749,-65.4691,31
375064476,7.71,100.3168,-64.3597,24
375088647,11.09,100.3313,-63.8427,24
375089268,8.03,100.2399,-62.7232,20
375089600,9.59,100.2806,-62.1622,24
375089653,9.39,100.1783,-62.057,23
375090431,8.34,100.1504,-60.6661,13
375092757,5.02,88.7085,-52.6339,16
375093210,12.42,88.683,-53.9467,17
375093292,9.57,88.8267,-53.7563,15
375093373,8.96,88.8738,-53.5365,16
375151679,10.2,89.1151,-53.8497,17
376846658,10.41,275.3581,71.7836,13
376846937,9.45,275.2532,71.1416,25
376847337,9.5,275.439,70.0938,23
376847347,7.3,275.2055,70.0732,27
376847584,10.23,275.2942,69.5106,23
376847633,10.63,275.3392,69.3707,13
376848173,9.46,275.3086,68.2673,21
376849183,11.35,275.3563,65.9928,16
376849336,9.4,276.2197,66.2618,25
376867447,11.9,276.2508,68.1228,22
376867702,8.97,276.3956,68.6765,20
376867808,11.92,276.2934,68.9073,20
376867898,8.47,276.1046,69.0977,25
376868268,8.4,276.3354,69.9545,23
376868299,8.4,276.1372,70.0272,13
376868993,8.7,276.1481,71.8915,24
376869068,14.35,283.5852,77.7842,20
376869257,11.72,283.4629,77.2216,22
376869545,13.1,283.3022,76.3968,22
376869778,6.79,283.3887,75.7875,27
376869803,10.31,283.4388,75.7171,23
376870006,10.65,283.3128,75.1785,23
376870043,8.2,283.3742,75.0707,27
376870091,13.15,283.5206,74.9453,27
376870296,15.3,283.4964,74.4237,14
376871394,11.41,283.5515,72.0697,20
376871934,10.87,283.9998,72.8347,23
376872090,8.68,283.8621,73.1632,22
376872109,10.38,284.0316,73.1921,22
376879869,12.55,283.7818,74.0158,23
376880060,10.8,283.7384,74.4523,18
376880154,9.12,283.8498,74.668,22
376880303,11.5,283.9157,75.0391,13
376880697,10.56,283.9462,76.1036,13
376880828,13.12,283.6993,76.497,22
376880903,12.82,283.7358,76.7386,22
376881073,10.28,283.9704,77.2072,19
376882812,10.66,284.0998,74.1288,23
376882829,11.77,284.2169,74.0685,23
376882962,9.68,284.2975,73.7893,13
376883331,9.16,284.2459,73.0516,20
376883641,9.25,284.1161,72.4919,27
376883672,10.68,284.2188,72.4289,22
376883820,9.66,284.3108,72.1586,18
376884274,9.99,284.486,72.6143,18
376884305,9.38,284.7215,72.6841,15
376884757,10.99,284.7717,73.602,13
376925298,11.32,284.7761,75.1402,23
376925418,10.45,284.6863,75.4822,23
376925533,8.05,284.5593,75.7641,27
376926030,6.17,284.4873,77.0505,26
376926169,10.26,284.8242,77.4181,19
376926286,11.22,284.6518,77.8447,22
376928032,10.25,283.926,57.2404,13
376928980,13.12,283.9382,55.9197,20
376930392,16.71,283.8246,53.9896,16
376930890,10.03,284.0763,54.4956,13
376935746,12.64,59.8237,-78.6229,16
376973804,9.69,284.066,55.6065,13
376975102,13.24,284.0505,57.455,14
376975154,10.6,284.035,57.5465,13
376975340,4.69,284.1874,57.8145,25
376977108,11.89,284.4041,59.1372,24
376977306,11.56,284.2317,58.7982,13
376977438,10.34,284.2556,58.5796,21
376977674,7.0,284.3689,58.2253,14
376978139,10.49,284.2643,57.5798,13
376978329,8.25,284.2586,57.3225,20
376978573,11.62,284.4086,57.0138,13
376979994,8.37,284.2476,55.1976,13
376985172,12.6,77.3664,-79.148,23
376985426,14.44,76.9748,-79.8561,18
376985587,8.37,77.1759,-80.2682,18
376987652,7.1,77.6086,-80.4073,17
376992325,11.85,284.5628,55.4968,14
376993033,8.12,284.5081,56.4083,24
376995032,10.9,284.4905,59.1427,13
376995369,8.02,284.4264,59.7295,26
376995540,10.48,284.493,59.9891,22
376995707,10.21,284.7687,59.6788,22
376996709,12.38,284.6619,57.9871,21
376996854,8.87,284.6981,57.7864,26
376997810,12.99,284.6922,57.0337,15
376998123,9.95,284.6492,56.86,24
377016448,5.56,78.108,-81.5414,13
377017255,9.82,78.403,-78.309,17
377052713,13.57,284.9304,57.2763,19
377052836,9.76,284.9181,57.4179,17
377053036,11.61,284.9497,57.6619,21
377053047,14.56,284.9461,57.6758,17
377053424,8.46,284.94,58.2371,23
377054253,9.0,284.8237,59.4793,19
377054794,12.62,285.1938,59.5908,17
377055044,13.06,285.1279,59.2039,19
377055138,10.32,285.1836,59.0605,24
377055637,9.28,285.168,58.2598,24
377098752,7.65,285.2016,57.8133,26
377099704,8.97,285.1145,56.5252,20
377100366,4.78,285.181,55.6583,19
377102961,8.22,285.278,55.3038,18
377104904,5.78,285.3959,57.83,27
377105049,9.24,285.3368,58.0452,20
377105051,10.88,285.3891,58.052,13
377105061,10.36,285.3763,58.0705,13
377105443,10.11,285.2449,58.6632,18
377105922,10.44,285.4294,59.3458,27
377157902,13.47,285.4574,59.7024,27
377158294,9.39,285.5654,59.1501,22
377158364,12.77,285.6533,59.0311,23
377159029,13.83,285.6135,58.0592,29
377159244,11.32,285.6277,57.7621,22
377160295,9.3,285.5678,56.3999,17
377165060,13.26,285.8001,57.3046,15
377165123,12.95,285.7971,57.3882,13
377165441,14.7,285.7933,57.8439,13
377165642,10.41,285.7917,58.1535,13
377190097,10.89,285.796,58.6255,13
377190161,10.11,285.6751,58.7328,29
377190658,8.32,285.777,59.4449,26
377191482,8.8,285.9371,59.1641,16
377192387,11.5,285.9864,57.8524,13
377192658,9.12,285.9194,57.4588,17
377192659,8.36,285.9148,57.4572,27
377192675,10.99,285.9638,57.4366,27
377192756,11.75,285.9295,57.3176,22
377193045,10.57,285.9211,56.9285,13
377197107,10.8,286.2576,55.9348,14
377251803,9.05,286.2642,57.126,25
377251897,8.88,286.2041,57.2457,14
377252074,11.28,286.0955,57.4948,13
377252256,12.05,286.2553,57.7162,24
377252787,10.83,286.129,58.4933,13
377253090,11.84,286.1923,58.9513,27
377253895,9.22,286.2816,59.7379,13
377253948,10.63,286.3705,59.658,22
377254737,11.73,286.4057,58.4899,13
377255217,10.91,286.4105,57.788,24
377255272,11.62,286.422,57.7155,13
377255486,11.6,286.2787,57.4008,13
377255901,7.88,286.4488,56.8412,15
377291269,12.12,286.4962,57.249,13
377292202,13.19,286.5252,58.5687,18
377292209,8.53,286.5394,58.5756,22
377292556,9.99,286.6433,59.0371,27
377292679,10.21,286.5531,59.21,22
377292963,9.86,286.6457,59.5981,28
377293428,9.82,286.7791,59.5827,23
377293776,10.03,286.8542,59.0868,27
377295633,8.17,286.8263,56.5959,22
377296926,11.98,286.8154,55.0128,13
377306389,8.32,287.0389,57.7557,14
377307592,11.73,286.9862,59.3978,28
377307723,11.93,287.0839,59.6198,22
377784111,5.81,298.1987,64.1759,28
377784275,14.17,298.2673,63.9775,21
377785424,8.21,298.294,62.5441,20
377862259,11.3,298.1022,60.37,16
381924233,12.39,76.3078,-59.7714,21
381924256,10.54,76.2436,-59.7033,13
381924625,11.04,76.2983,-58.4452,24
381924953,9.77,76.1736,-57.369,13
381925042,10.41,76.1475,-57.0688,13
381925156,7.67,76.3284,-56.7816,24
381925231,13.57,76.2729,-56.5539,24
381925443,10.32,76.2786,-55.9102,19
381925869,8.82,76.2001,-54.6351,16
381925942,4.54,76.2525,-54.4074,15
381948899,11.54,76.4206,-56.7456,13
381949031,5.85,76.3481,-57.1951,33
381949122,4.22,76.3773,-57.4719,35
381949148,7.36,76.447,-57.553,35
381949410,11.04,76.5439,-58.4745,31
381950094,8.96,76.6885,-59.0505,24
381950507,10.12,76.5596,-57.6931,13
381950568,9.9,76.7177,-57.4654,13
381950897,9.54,76.7394,-56.434,13
381950979,5.93,76.6023,-56.2314,29
381952089,6.88,76.8923,-54.9886,20
381952656,10.25,76.8123,-56.8025,13
381974193,11.16,76.9625,-59.2348,13
381974270,8.21,76.9306,-59.4848,23
381974367,11.09,76.9271,-59.8018,25
381974387,12.74,76.8632,-59.85,25
381975024,9.47,76.9857,-57.772,29
381975243,8.05,77.1218,-56.9873,19
381975295,8.21,77.0249,-56.7927,13
381975502,9.5,77.1565,-56.0765,23
381975772,9.38,77.1653,-55.1971,16
381976232,12.7,77.4221,-59.7226,14
381976357,10.28,77.415,-59.3779,13
381976590,10.17,77.5553,-58.6864,13
381976770,14.19,77.5298,-58.1133,24
381976956,8.94,77.5465,-57.5866,24
381977500,14.19,77.4868,-55.8254,19
381977835,9.5,77.4583,-54.8331,15
381978657,8.36,77.6836,-55.5206,26
381979279,10.35,77.6115,-57.5332,21
381979386,11.03,77.709,-57.7942,19
381979590,8.46,77.603,-58.4861,34
381979728,10.22,77.7104,-59.0211,13
381979901,11.66,77.6054,-59.5356,24
382028301,10.44,78.5938,-56.0296,19
382028425,9.22,78.4249,-56.4412,31
382028509,11.62,78.4922,-56.6323,13
382028819,10.14,78.5021,-57.5817,13
382028854,8.74,78.5723,-57.659,33
382028868,11.05,78.4703,-57.705,13
382029368,10.35,78.4675,-59.3123,25
382030398,9.84,78.8173,-57.3101,25
382030585,13.26,78.6866,-56.7804,16
382030592,9.07,78.6982,-56.7583,25
382030791,11.08,78.7433,-56.2246,13
382031932,10.93,78.8421,-54.6501,13
382032386,10.97,78.8699,-55.9531,13
382032570,8.3,78.9837,-56.4499,32
382032572,11.17,78.8983,-56.4637,15
382032758,11.05,78.9347,-57.0298,13
382032874,16.35,78.9064,-57.4114,22
382032987,9.93,78.9328,-57.7116,25
382033261,10.67,78.9055,-58.4601,24
382033285,8.73,79.0088,-58.5079,31
382033361,8.93,78.9334,-58.7179,13
382033395,11.04,78.9108,-58.8491,19
382041479,16.35,78.8652,-59.6191,29
382041525,11.6,78.9695,-59.7432,13
382041757,12.94,79.2053,-59.4422,13
382042321,11.38,79.0958,-57.8651,25
382042374,11.48,79.1969,-57.7018,13
382042960,17.01,79.0502,-56.0113,13
382043390,9.48,79.2141,-54.8306,14
382043650,11.91,79.1914,-54.1712,18
382044382,9.68,79.3207,-55.5687,15
382044694,11.56,79.4054,-56.2737,13
382044802,9.56,79.3505,-56.5528,13
382044998,10.64,79.4256,-57.1154,13
382045620,11.27,79.2644,-58.7278,25
382066186,11.32,79.6151,-58.4731,25
382066923,10.99,79.4568,-56.4778,13
382067226,10.73,79.6052,-55.7868,13
382067245,11.44,79.5908,-55.7376,13
382067256,8.34,79.519,-55.7071,33
382067998,8.53,79.6695,-54.3292,15
382068518,10.98,79.7494,-55.7871,13
382068562,11.36,79.6569,-55.8884,21
382068748,10.77,79.7285,-56.3051,26
382068914,10.28,79.6686,-56.7237,13
382069435,10.45,79.6566,-58.0533,26
382069441,11.38,79.674,-58.0708,20
382069455,10.3,79.6803,-58.1273,25
382098485,13.48,79.6848,-59.5924,23
382098944,9.19,79.9036,-58.8983,25
382099053,9.9,79.971,-58.5757,25
382099509,9.9,79.9374,-57.2482,26
382099535,12.89,80.0112,-57.1795,13
382099937,11.11,80.0406,-55.9729,20
382100123,11.29,80.0357,-55.491,13
382100799,8.77,80.2387,-54.3905,15
382101148,13.46,80.1187,-55.3187,24
382101389,10.57,80.0415,-55.9736,23
382101519,10.4,80.1714,-56.3182,13
382101770,9.8,80.1698,-57.0777,27
382101861,9.77,80.2407,-57.3441,13
382101865,8.56,80.2186,-57.3537,26
382102385,10.39,80.1509,-58.7119,15
382145139,10.43,80.456,-57.3203,26
382145521,8.0,80.3228,-56.2451,33
382145732,9.62,80.3535,-55.6882,13
382146576,8.32,80.4807,-54.5081,19
382146692,9.18,80.503,-54.7512,16
382147162,10.14,80.6277,-56.0403,25
382147200,6.19,80.5922,-56.1343,20
382147323,11.64,80.5021,-56.4515,13
382147598,11.19,80.5811,-57.1159,13
382147973,11.07,80.5172,-58.2136,13
382148025,9.79,80.4806,-58.3762,26
382148212,10.14,80.5866,-58.9386,13
382156817,10.62,80.7441,-59.0839,13
382157129,11.32,80.8542,-58.1208,23
382157212,10.82,80.8149,-57.8495,16
382157244,12.74,80.7169,-57.7503,13
382157531,14.07,80.7799,-56.9227,13
382157731,11.09,80.7096,-56.3404,13
382157798,11.99,80.7454,-56.1459,33
382157804,14.47,80.8788,-56.1121,33
382158499,10.67,80.8826,-54.21,13
382159195,9.94,80.9028,-55.5634,24
382159212,8.53,80.9091,-55.5906,32
382159282,10.06,80.9404,-55.7743,13
382159621,11.01,80.9718,-56.7078,25
382159772,9.68,80.9055,-57.1359,26
382159947,9.15,80.9428,-57.5546,13
382160101,9.61,80.9364,-57.9821,26
382160135,16.9,81.0475,-58.0699,21
382160143,10.43,80.9674,-58.091,13
382160146,8.22,81.0013,-58.0951,26
382160166,10.8,81.0904,-58.1619,13
382160187,9.69,81.0472,-58.2129,34
382160241,9.59,81.0092,-58.372,13
382160281,10.04,81.0479,-58.4683,20
382160308,10.77,80.9213,-58.5583,26
382186532,10.84,81.1017,-59.2541,21
382186629,10.48,81.111,-59.0157,13
382186823,10.94,81.2367,-58.4772,26
382186942,8.19,81.2126,-58.1691,34
382187278,8.21,81.2631,-57.2353,32
382187849,10.16,81.1873,-55.668,24
382188816,11.15,81.4455,-54.8561,26
382188882,10.66,81.3531,-55.0199,26
382189163,10.35,81.4253,-55.6553,25
382189406,10.86,81.4841,-56.3101,24
382189542,10.13,81.3314,-56.7126,21
382190001,10.05,81.3287,-58.0829,13
382190230,10.25,81.3529,-58.7634,13
382190255,11.56,81.3351,-58.8389,13
382198167,10.03,81.445,-59.2582,13
382198673,8.38,81.5634,-59.1928,33
382198789,4.36,81.5803,-58.9123,34
382198859,10.04,81.6892,-58.7172,13
382198917,7.36,81.518,-58.5615,13
382199165,9.7,81.5211,-57.8026,34
382199496,11.35,81.5521,-56.8663,25
382199661,10.64,81.6944,-56.4001,21
382200050,8.48,81.5495,-55.4256,33
382200069,11.07,81.6053,-55.3856,25
382200572,8.03,81.6541,-54.0039,15
382200946,13.01,81.7416,-54.8152,19
382200986,11.89,81.8186,-54.9461,19
382201998,10.14,81.8413,-57.736,13
382202268,9.37,81.7296,-58.532,13
382243958,12.97,81.8999,-59.1293,13
382244430,10.07,81.9698,-59.4182,26
382244584,10.66,81.9874,-58.9977,13
382244825,10.08,82.0883,-58.285,25
382244898,15.63,82.0755,-58.1132,27
382244912,10.55,82.0538,-58.0853,13
382245852,10.11,81.9901,-55.379,20
382245976,10.81,82.0879,-55.0105,23
382246231,9.66,82.019,-54.3429,17
382246401,10.65,82.1541,-54.0284,14
382246809,10.27,82.3274,-55.2565,13
382246883,10.71,82.1384,-55.487,21
382246984,10.44,82.3273,-55.7766,25
382247276,15.34,82.2551,-56.5527,28
382247321,8.32,82.125,-56.6872,28
382256404,10.57,82.5056,-59.7377,26
382256692,14.14,82.3691,-58.9128,34
382256774,10.1,82.4167,-58.625,19
382257374,10.69,82.4202,-57.0087,25
382257632,9.28,82.4499,-56.2224,25
382257670,10.26,82.3756,-56.1107,25
382257922,10.89,82.43,-55.4971,26
382258326,12.23,82.3719,-54.4114,23
382258517,9.41,82.578,-53.9759,20
382258844,8.62,82.7166,-54.8981,30
382258935,9.43,82.6008,-55.1331,26
382259037,11.5,82.6446,-55.4039,13
382259360,10.84,82.6133,-56.2485,13
382259542,13.17,82.7328,-56.7786,14
382259669,6.74,82.686,-57.1601,25
382259675,11.54,82.6535,-57.1854,13
382259748,8.61,82.6629,-57.392,25
382260143,8.3,82.5422,-58.5432,33
382260314,10.73,82.5368,-58.9818,13
382265683,10.42,82.5852,-59.8291,13
382265694,9.84,82.6216,-59.8673,26
382265883,13.01,82.8074,-59.4627,13
382265960,10.48,82.8383,-59.2801,13
382265989,10.28,82.8991,-59.1942,21
382266319,11.42,82.8474,-58.2025,27
382266487,12.66,82.7546,-57.7309,13
382266537,10.44,82.8612,-57.5913,25
382267243,10.77,82.9395,-55.4748,13
382267747,8.43,82.9062,-54.102,18
382267824,14.63,83.0962,-54.0048,16
382268257,10.03,83.0422,-55.2257,25
382268851,12.33,83.1119,-56.9574,35
382301971,8.7,83.3565,-59.565,23
382302322,9.78,83.1764,-58.431,25
382303117,15.96,83.2785,-56.0647,34
382303398,10.85,83.2167,-55.2516,15
382303694,11.02,83.2532,-54.3436,14
382435735,10.77,117.2492,-65.5885,21
382436104,8.42,117.1609,-65.0792,13
382436277,8.11,117.1427,-64.8224,25
382437043,9.31,117.2148,-63.7201,33
382437069,7.97,117.1608,-63.6888,20
382437417,12.09,117.2452,-63.2405,21
382437845,9.48,117.2315,-62.7318,13
382507922,7.51,117.1982,-61.1621,23
382509773,5.37,117.3028,-60.2826,20
382510066,8.39,117.1424,-60.1669,14
382510863,5.64,117.4781,-60.0514,17
382512330,8.83,117.5163,-60.667,14
382517206,11.14,117.3679,-63.3774,13
382517621,8.28,117.6032,-63.8721,33
382517717,9.67,117.5966,-64.0038,13
382517745,10.6,117.452,-64.0423,21
382518318,13.61,117.5437,-64.7716,33
382518753,9.7,117.5558,-65.3584,13
382519050,12.34,117.5079,-65.7671,20
382519052,12.49,117.5153,-65.7692,20
382520285,12.68,117.6905,-64.5454,13
382528174,11.97,117.6632,-62.1383,16
382528236,12.46,117.7435,-62.0748,15
382571904,10.8,118.2215,-65.4674,13
382572066,9.12,118.2552,-65.2762,13
382572536,9.21,118.3122,-64.6984,18
382575703,10.3,118.1364,-61.0718,21
382575855,14.54,118.294,-60.9004,13
382575967,9.77,118.2226,-60.7859,18
382576055,13.8,118.1868,-60.7044,13
382577618,5.18,118.4766,-60.5836,16
382624708,12.94,118.5581,-63.1271,18
382624902,12.34,118.5297,-63.3373,26
382625142,7.34,118.4203,-63.6464,31
382625239,8.12,118.3884,-63.7697,23
382626022,11.91,118.4286,-64.6388,13
382626661,9.68,118.5691,-65.4414,32
382627649,10.96,118.6903,-65.1391,13
382627751,9.65,118.775,-65.0105,26
382628735,12.86,118.7068,-63.8634,23
382630542,4.89,118.6227,-61.8717,20
382636263,8.09,55.1083,-65.2851,16
382636389,10.7,55.0205,-64.8441,13
383553114,7.97,263.0564,84.2286,13
383622010,10.38,270.6892,54.8893,16
383622159,10.52,270.7659,55.2252,19
383622502,10.99,270.7128,55.8536,22
383622752,9.71,270.7052,56.3738,23
383622780,7.58,270.7201,56.4282,23
383623314,8.98,270.6263,57.4844,19
383623741,10.67,270.6632,58.3891,15
383623835,6.76,270.6279,58.6274,27
383624085,10.31,270.6209,59.1943,22
383645613,9.46,278.8202,60.5286,23
383645680,8.79,278.8608,60.6696,27
383645991,11.16,278.7109,61.278,23
383646199,10.43,278.908,61.6804,21
383646543,11.15,278.8267,62.4335,21
383646726,10.4,278.8325,62.7957,21
383646999,9.18,278.7369,63.3905,26
383647032,8.01,278.6853,63.4659,25
383647145,7.54,278.7888,63.695,17
383647149,9.69,278.7937,63.7001,22
383647250,10.12,278.7586,63.878,13
383647463,16.8,278.8242,64.3555,28
383647517,16.99,278.7518,64.4875,16
383648039,10.78,278.8668,65.8939,13
383648251,5.79,279.0556,65.4892,25
383648451,8.24,279.0443,65.075,26
383673167,11.24,279.0161,63.3821,21
383673177,7.66,279.1427,63.3633,26
383673264,16.33,278.9385,63.2151,25
383673617,10.74,278.9777,62.4262,21
383673767,8.08,279.0788,62.1529,26
383674557,11.3,279.1057,60.6048,14
383674574,10.66,279.0592,60.571,19
383675945,7.96,279.221,61.7012,26
383676204,11.09,279.27,62.2247,21
383676271,9.56,279.18,62.3751,26
383676357,5.78,279.3895,62.5268,27
383676421,11.01,279.2375,62.6643,13
383676981,11.55,279.1745,63.7371,27
387237649,5.89,308.8714,69.6794,13
387260717,9.98,309.3489,70.9541,13
387290231,8.62,309.5421,71.2349,13
387450837,8.02,311.5374,70.7726,13
388104525,11.6,55.9338,-65.1937,21
388106228,14.18,62.7113,-67.716,25
388106446,11.47,62.5941,-68.4501,24
388106759,10.52,62.8539,-69.4748,33
388106831,10.15,62.7414,-69.7198,13
